round,bank_id,bank_name,strategy,source,f1,auprc,n_test_fraud,alpha
5,0,SAML-Bank0,fedavg,saml,0.03392108156533778,0.10830792032083852,1401,0.1
5,1,SAML-Bank1,fedavg,saml,0.0,0.0,0,0.1
5,2,SAML-Bank2,fedavg,saml,0.004750294266016479,0.09169891012039783,175,0.1
5,3,SAML-Bank3,fedavg,saml,0.002692639417716726,0.044549189208731306,121,0.1
10,0,SAML-Bank0,fedavg,saml,0.03336759705859097,0.11274228257700468,1401,0.1
10,1,SAML-Bank1,fedavg,saml,0.0,0.0,0,0.1
10,2,SAML-Bank2,fedavg,saml,0.0046371623820370975,0.09235829783221557,175,0.1
10,3,SAML-Bank3,fedavg,saml,0.0025607674172831475,0.04390114122637702,121,0.1
15,0,SAML-Bank0,fedavg,saml,0.03254408657358952,0.11318183197694602,1401,0.1
15,1,SAML-Bank1,fedavg,saml,0.0,0.0,0,0.1
15,2,SAML-Bank2,fedavg,saml,0.00470235320347812,0.0930469814890973,175,0.1
15,3,SAML-Bank3,fedavg,saml,0.00255697384175173,0.0441772544469704,121,0.1
20,0,SAML-Bank0,fedavg,saml,0.032451899551780156,0.11268023060416049,1401,0.1
20,1,SAML-Bank1,fedavg,saml,0.0,0.0,0,0.1
20,2,SAML-Bank2,fedavg,saml,0.004556543478699168,0.09295126357445854,175,0.1
20,3,SAML-Bank3,fedavg,saml,0.0027923352421035594,0.042887211904567554,121,0.1
5,0,SAML-Bank0,fedprox,saml,0.035081843680663125,0.1050235478791696,1401,0.1
5,1,SAML-Bank1,fedprox,saml,0.0,0.0,0,0.1
5,2,SAML-Bank2,fedprox,saml,0.004724680010308392,0.09048363623038311,175,0.1
5,3,SAML-Bank3,fedprox,saml,0.002757729182376387,0.04400177783919222,121,0.1
10,0,SAML-Bank0,fedprox,saml,0.03263989195070251,0.11176215342280098,1401,0.1
10,1,SAML-Bank1,fedprox,saml,0.0,0.0,0,0.1
10,2,SAML-Bank2,fedprox,saml,0.0044291243813668665,0.09213334024539103,175,0.1
10,3,SAML-Bank3,fedprox,saml,0.0027025461845839043,0.0444717433179795,121,0.1
15,0,SAML-Bank0,fedprox,saml,0.03304150787928726,0.10681367738492703,1401,0.1
15,1,SAML-Bank1,fedprox,saml,0.0,0.0,0,0.1
15,2,SAML-Bank2,fedprox,saml,0.0046829515251234025,0.09047878975920332,175,0.1
15,3,SAML-Bank3,fedprox,saml,0.0026642984014209592,0.043609355538893835,121,0.1
20,0,SAML-Bank0,fedprox,saml,0.032197977647684936,0.11170903767703957,1401,0.1
20,1,SAML-Bank1,fedprox,saml,0.0,0.0,0,0.1
20,2,SAML-Bank2,fedprox,saml,0.00438296123818655,0.09209532570685239,175,0.1
20,3,SAML-Bank3,fedprox,saml,0.0025487697284579942,0.04436769195081903,121,0.1
5,0,SAML-Bank0,fednova,saml,0.03987349621728885,0.09634593465215514,1401,0.1
5,1,SAML-Bank1,fednova,saml,0.0,0.0,0,0.1
5,2,SAML-Bank2,fednova,saml,0.00577322262584328,0.08261802874213164,175,0.1
5,3,SAML-Bank3,fednova,saml,0.0033727906599643263,0.030580360807070894,121,0.1
10,0,SAML-Bank0,fednova,saml,0.03856013089719117,0.10441361009727246,1401,0.1
10,1,SAML-Bank1,fednova,saml,0.0,0.0,0,0.1
10,2,SAML-Bank2,fednova,saml,0.005439761795693999,0.08512347836132327,175,0.1
10,3,SAML-Bank3,fednova,saml,0.0029730425087904863,0.043392453885289395,121,0.1
15,0,SAML-Bank0,fednova,saml,0.038287600921121996,0.09506722500499483,1401,0.1
15,1,SAML-Bank1,fednova,saml,0.0,0.0,0,0.1
15,2,SAML-Bank2,fednova,saml,0.005389898287403286,0.06196251433555841,175,0.1
15,3,SAML-Bank3,fednova,saml,0.0029071457642886214,0.034696388672089434,121,0.1
20,0,SAML-Bank0,fednova,saml,0.038492168834616404,0.10594421228816847,1401,0.1
20,1,SAML-Bank1,fednova,saml,0.0,0.0,0,0.1
20,2,SAML-Bank2,fednova,saml,0.005278804211930097,0.08181441354209584,175,0.1
20,3,SAML-Bank3,fednova,saml,0.002987469226300794,0.03674396006615182,121,0.1
5,0,SAML-Bank0,persfl,saml,0.031255414255518206,0.11365245561372977,1401,0.1
5,1,SAML-Bank1,persfl,saml,0.0,0.0,0,0.1
5,2,SAML-Bank2,persfl,saml,0.00396279557214908,0.08381104025262104,175,0.1
5,3,SAML-Bank3,persfl,saml,0.0023889388857072733,0.027505271383995025,121,0.1
10,0,SAML-Bank0,persfl,saml,0.0297175378745008,0.11537119583028767,1401,0.1
10,1,SAML-Bank1,persfl,saml,0.0,0.0,0,0.1
10,2,SAML-Bank2,persfl,saml,0.0036904275753588335,0.08947845823792235,175,0.1
10,3,SAML-Bank3,persfl,saml,0.002358014923752346,0.02928188582615122,121,0.1
15,0,SAML-Bank0,persfl,saml,0.02739241327455808,0.11652646532982372,1401,0.1
15,1,SAML-Bank1,persfl,saml,0.0,0.0,0,0.1
15,2,SAML-Bank2,persfl,saml,0.003461091094782831,0.09084612347312118,175,0.1
15,3,SAML-Bank3,persfl,saml,0.0021493358552207367,0.03276064693601996,121,0.1
20,0,SAML-Bank0,persfl,saml,0.02663023019115207,0.11154471526016477,1401,0.1
20,1,SAML-Bank1,persfl,saml,0.0,0.0,0,0.1
20,2,SAML-Bank2,persfl,saml,0.0032062653578796597,0.08552710168822339,175,0.1
20,3,SAML-Bank3,persfl,saml,0.0020823058797742344,0.03772552496004766,121,0.1
